invoice_id,StockCode,product_name,quantity,transaction_date,unit_price,customer_id,country,total_line_value
542618,84992,72 SWEETHEART FAIRY CAKE CASES,2,30/01/11,0.55,14502,United Kingdom,1.1
542618,21980,PACK OF 12 RED RETROSPOT TISSUES,4,30/01/11,0.29,14502,United Kingdom,1.16
542619,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,6,30/01/11,1.65,13869,United Kingdom,9.9
542620,22502,PICNIC BASKET WICKER SMALL,8,31/01/11,5.95,13089,United Kingdom,47.6
542627,22714,CARD BIRTHDAY COWBOY,12,31/01/11,0.42,14426,United Kingdom,5.04
542629,22475,SKULL DESIGN TV DINNER TRAY,3,31/01/11,4.95,12731,France,14.85
542646,22079,RIBBON REEL HEARTS DESIGN,5,31/01/11,1.65,17220,United Kingdom,8.25
542647,23230,WRAP ALPHABET DESIGN,25,31/01/11,0.42,18245,United Kingdom,10.5
542647,22859,EASTER TIN BUNNY BOUQUET,6,31/01/11,1.65,18245,United Kingdom,9.9
542648,82484,WOOD BLACK BOARD ANT WHITE FINISH,3,31/01/11,6.45,12476,Germany,19.35
542678,21865,PINK UNION JACK PASSPORT COVER,3,31/01/11,2.10,14688,United Kingdom,6.3
542678,21867,PINK UNION JACK LUGGAGE TAG,2,31/01/11,1.25,14688,United Kingdom,2.5
542708,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,6,31/01/11,2.95,17621,United Kingdom,17.7
542711,21877,HOME SWEET HOME MUG,2,31/01/11,1.25,17894,United Kingdom,2.5
542711,47566,PARTY BUNTING,2,31/01/11,4.65,17894,United Kingdom,9.3
542712,22384,LUNCH BAG PINK POLKADOT,100,31/01/11,1.45,14744,United Kingdom,145
542713,21556,CERAMIC STRAWBERRY MONEY BOX,6,31/01/11,2.55,12668,Germany,15.3
542716,21621,VINTAGE UNION JACK BUNTING,6,31/01/11,8.50,16407,United Kingdom,51
542729,23233,WRAP POPPIES DESIGN,25,31/01/11,0.42,15194,United Kingdom,10.5
542731,21627,ELEPHANT CARNIVAL POUFFE,3,31/01/11,14.95,13600,United Kingdom,44.85
542735,22300,COFFEE MUG DOG + BALL DESIGN,6,31/01/11,2.55,12681,France,15.3
542741,22333,RETROSPOT PARTY BAG + STICKER SET,5,31/01/11,1.65,17375,United Kingdom,8.25
542741,21059,PARTY INVITES DINOSAURS,6,31/01/11,0.85,17375,United Kingdom,5.1
542741,22200,FRYING PAN PINK POLKADOT,4,31/01/11,4.25,17375,United Kingdom,17
542745,22654,DELUXE SEWING KIT,1,31/01/11,5.95,15881,United Kingdom,5.95
542780,20713,JUMBO BAG OWLS,20,02/01/11,1.95,17675,United Kingdom,39
542790,21742,LARGE ROUND WICKER PLATTER,2,02/01/11,5.95,16612,United Kingdom,11.9
542791,85099B,JUMBO BAG RED RETROSPOT,20,02/01/11,1.95,15039,United Kingdom,39
542791,22470,HEART OF WICKER LARGE,2,02/01/11,2.95,15039,United Kingdom,5.9
542796,22132,RED LOVE HEART SHAPE CUP,4,02/01/11,0.85,17356,United Kingdom,3.4
542797,21544,SKULLS WATER TRANSFER TATTOOS,50,02/01/11,0.85,17884,United Kingdom,42.5
542806,22567,20 DOLLY PEGS RETROSPOT,2,02/01/11,1.25,12836,United Kingdom,2.5
542806,21524,DOORMAT SPOTTY HOME SWEET HOME,1,02/01/11,7.95,12836,United Kingdom,7.95
542835,35915C,PEACH KNITTED HEN,6,02/01/11,1.65,13939,United Kingdom,9.9
542862,21210,SET OF 72 RETROSPOT PAPER DOILIES,2,02/01/11,1.45,14606,United Kingdom,2.9
542862,21621,VINTAGE UNION JACK BUNTING,1,02/01/11,8.50,14606,United Kingdom,8.5
542862,22077,6 RIBBONS RUSTIC CHARM,2,02/01/11,1.65,14606,United Kingdom,3.3
542864,84596F,SMALL MARSHMALLOWS PINK BOWL,8,02/01/11,1.25,13802,United Kingdom,10
542864,21955,DOORMAT UNION JACK GUNS AND ROSES,10,02/01/11,6.75,13802,United Kingdom,67.5
542865,22168,ORGANISER WOOD ANTIQUE WHITE,2,02/01/11,8.50,12929,United Kingdom,17
542886,22255,FELT TOADSTOOL SMALL,1,02/01/11,0.85,16515,United Kingdom,0.85
542888,22425,ENAMEL COLANDER CREAM,3,02/01/11,4.95,15687,United Kingdom,14.85
542890,21327,SKULLS WRITING SET,3,02/01/11,1.65,15311,United Kingdom,4.95
542893,22722,SET OF 6 SPICE TINS PANTRY DESIGN,8,02/01/11,3.95,18202,United Kingdom,31.6
542895,22753,SMALL YELLOW BABUSHKA NOTEBOOK,1,02/01/11,0.85,14549,United Kingdom,0.85
542898,22917,HERB MARKER ROSEMARY,2,02/01/11,0.65,16110,United Kingdom,1.3
542908,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,02/01/11,5.95,13110,United Kingdom,11.9
542911,21124,SET/10 BLUE POLKADOT PARTY CANDLES,24,02/01/11,1.25,12676,Sweden,30
542911,21499,BLUE POLKADOT WRAP,25,02/01/11,0.42,12676,Sweden,10.5
542914,22634,CHILDS BREAKFAST SET SPACEBOY,1,02/01/11,9.95,16161,United Kingdom,9.95
542930,84879,ASSORTED COLOUR BIRD ORNAMENT,160,02/02/11,1.45,14233,United Kingdom,232
542931,22784,LANTERN CREAM GAZEBO,3,02/02/11,4.95,15589,United Kingdom,14.85
542932,22457,NATURAL SLATE HEART CHALKBOARD,12,02/02/11,2.95,13089,United Kingdom,35.4
543036,22913,RED COAT RACK PARIS FASHION,2,02/02/11,4.95,17223,United Kingdom,9.9
543040,84849D,HOT BATHS SOAP HOLDER,1,02/02/11,1.69,17337,United Kingdom,1.69
543040,21843,RED RETROSPOT CAKE STAND,1,02/02/11,10.95,17337,United Kingdom,10.95
543040,22420,LIPSTICK PEN BABY PINK,5,02/02/11,0.42,17337,United Kingdom,2.1
543040,22219,LOVEBIRD HANGING DECORATION WHITE,3,02/02/11,0.85,17337,United Kingdom,2.55
543044,22469,HEART OF WICKER SMALL,40,02/03/11,1.45,17071,United Kingdom,58
543045,85174,S/4 CACTI CANDLES,4,02/03/11,4.95,14309,United Kingdom,19.8
543046,82494L,WOODEN FRAME ANTIQUE WHITE,6,02/03/11,2.95,13873,United Kingdom,17.7
543094,16161U,WRAP SUKI AND FRIENDS,25,02/03/11,0.42,16030,United Kingdom,10.5
543094,22667,RECIPE BOX RETROSPOT,1,02/03/11,2.95,16030,United Kingdom,2.95
543095,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,2,02/03/11,3.75,16814,United Kingdom,7.5
543096,22242,5 HOOK HANGER MAGIC TOADSTOOL,1,02/03/11,1.65,14044,United Kingdom,1.65
543096,84988,SET OF 72 PINK HEART PAPER DOILIES,1,02/03/11,1.45,14044,United Kingdom,1.45
543098,22970,LONDON BUS COFFEE MUG,12,02/03/11,2.55,13102,United Kingdom,30.6
543111,22553,PLASTERS IN TIN SKULLS,1,02/03/11,1.65,15719,United Kingdom,1.65
543111,85152,HAND OVER THE CHOCOLATE SIGN,1,02/03/11,2.10,15719,United Kingdom,2.1
543114,22487,WHITE WOOD GARDEN PLANT LADDER,1,02/03/11,9.95,14156,EIRE,9.95
543116,22986,GINGHAM ROSE WRAP,25,02/03/11,0.42,17672,United Kingdom,10.5
543161,22692,DOORMAT WELCOME TO OUR HOME,2,02/03/11,7.95,14497,United Kingdom,15.9
543161,22937,BAKING MOULD CHOCOLATE CUPCAKES,6,02/03/11,2.55,14497,United Kingdom,15.3
543162,82580,BATHROOM METAL SIGN,25,02/03/11,0.55,17507,United Kingdom,13.75
543166,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,02/04/11,2.95,13488,United Kingdom,17.7
543173,35004C,SET OF 3 COLOURED FLYING DUCKS,3,02/04/11,5.45,13871,United Kingdom,16.35
543180,21218,RED SPOTTY BISCUIT TIN,6,02/04/11,3.75,12410,Switzerland,22.5
543191,21448,12 DAISY PEGS IN WOOD BOX,4,02/04/11,1.65,13137,United Kingdom,6.6
543193,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",4,02/04/11,4.95,13725,United Kingdom,19.8
543193,21534,DAIRY MAID LARGE MILK JUG,6,02/04/11,4.95,13725,United Kingdom,29.7
543199,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,02/04/11,2.95,13102,United Kingdom,35.4
543235,71459,HANGING JAM JAR T-LIGHT HOLDER,12,02/04/11,0.85,14462,United Kingdom,10.2
543242,22492,MINI PAINT SET VINTAGE,36,02/04/11,0.65,15090,United Kingdom,23.4
543245,22625,RED KITCHEN SCALES,1,02/04/11,8.50,16725,United Kingdom,8.5
543249,22138,BAKING SET 9 PIECE RETROSPOT,3,02/04/11,4.95,13963,United Kingdom,14.85
543249,22354,RETROSPOT PADDED SEAT CUSHION,5,02/04/11,3.75,13963,United Kingdom,18.75
543250,84991,60 TEATIME FAIRY CAKE CASES,24,02/04/11,0.55,13911,United Kingdom,13.2
543252,85114A,BLACK ENCHANTED FOREST PLACEMAT,30,02/04/11,1.65,17685,United Kingdom,49.5
543255,84912B,GREEN ROSE WASHBAG,4,02/04/11,3.75,13050,United Kingdom,15
543275,22150,3 STRIPEY MICE FELTCRAFT,1,02/06/11,1.95,13584,United Kingdom,1.95
543275,22431,WATERING CAN BLUE ELEPHANT,1,02/06/11,1.95,13584,United Kingdom,1.95
543277,22667,RECIPE BOX RETROSPOT,2,02/06/11,2.95,15808,United Kingdom,5.9
543278,20724,RED RETROSPOT CHARLOTTE BAG,100,02/06/11,0.72,16745,United Kingdom,72
543281,22432,WATERING CAN PINK BUNNY,1,02/06/11,1.95,14606,United Kingdom,1.95
543285,48187,DOORMAT NEW ENGLAND,2,02/07/11,7.95,14600,United Kingdom,15.9
543292,22371,AIRLINE BAG VINTAGE TOKYO 78,2,02/07/11,4.25,14534,United Kingdom,8.5
543293,21790,VINTAGE SNAP CARDS,12,02/07/11,0.85,17613,United Kingdom,10.2
543300,21868,POTTING SHED TEA MUG,6,02/07/11,1.25,13334,United Kingdom,7.5
543300,47580,TEA TIME DES TEA COSY,2,02/07/11,2.55,13334,United Kingdom,5.1
543306,22139,RETROSPOT TEA SET CERAMIC 11 PC,5,02/07/11,4.95,16686,United Kingdom,24.75
543306,20728,LUNCH BAG CARS BLUE,1,02/07/11,1.65,16686,United Kingdom,1.65
543306,22037,ROBOT BIRTHDAY CARD,12,02/07/11,0.42,16686,United Kingdom,5.04
543351,22680,FRENCH BLUE METAL DOOR SIGN 5,10,02/07/11,1.25,15407,United Kingdom,12.5
543354,22321,BIRD DECORATION RED RETROSPOT,12,02/07/11,0.85,13458,United Kingdom,10.2
543355,22829,SWEETHEART WIRE WALL TIDY,1,02/07/11,9.95,16033,United Kingdom,9.95
543357,47590B,PINK HAPPY BIRTHDAY BUNTING,3,02/07/11,5.45,12388,Australia,16.35
543369,22722,SET OF 6 SPICE TINS PANTRY DESIGN,2,02/07/11,3.95,16255,United Kingdom,7.9
543370,22655,VINTAGE RED KITCHEN CABINET,1,02/07/11,125.00,12359,Cyprus,125
543371,85194L,HANGING SPRING FLOWER EGG LARGE,6,02/07/11,0.85,14048,United Kingdom,5.1
543371,85150,LADIES & GENTLEMEN METAL SIGN,1,02/07/11,2.55,14048,United Kingdom,2.55
543371,20669,RED HEART LUGGAGE TAG,3,02/07/11,1.25,14048,United Kingdom,3.75
543382,22971,QUEENS GUARD COFFEE MUG,12,02/07/11,2.55,14030,United Kingdom,30.6
543387,22630,DOLLY GIRL LUNCH BOX,64,02/08/11,1.65,14646,Netherlands,105.6
543391,22469,HEART OF WICKER SMALL,12,02/08/11,1.65,14475,United Kingdom,19.8
543392,22666,RECIPE BOX PANTRY YELLOW DESIGN,48,02/08/11,2.55,16839,United Kingdom,122.4
543397,21829,DINOSAUR KEYRINGS ASSORTED,1,02/08/11,0.21,17859,United Kingdom,0.21
543428,21175,GIN + TONIC DIET METAL SIGN,8,02/08/11,2.55,17787,United Kingdom,20.4
543447,22362,GLASS JAR PEACOCK BATH SALTS,6,02/08/11,2.95,16265,United Kingdom,17.7
543447,22499,WOODEN UNION JACK BUNTING,3,02/08/11,5.95,16265,United Kingdom,17.85
543466,22926,IVORY GIANT GARDEN THERMOMETER,4,02/08/11,5.95,16713,United Kingdom,23.8
543468,22084,PAPER CHAIN KIT EMPIRE,5,02/08/11,2.95,14562,United Kingdom,14.75
543470,16237,SLEEPING CAT ERASERS,30,02/08/11,0.21,16951,United Kingdom,6.3
543482,22925,BLUE GIANT GARDEN THERMOMETER,1,02/08/11,5.95,17881,United Kingdom,5.95
543486,22073,RED RETROSPOT STORAGE JAR,4,02/09/11,3.75,13319,United Kingdom,15
543527,85032C,CURIOUS IMAGES GIFT WRAP SET,6,02/09/11,2.10,15970,United Kingdom,12.6
543529,22469,HEART OF WICKER SMALL,9,02/09/11,1.65,18109,United Kingdom,14.85
543535,22667,RECIPE BOX RETROSPOT,6,02/09/11,2.95,17537,United Kingdom,17.7
543539,22667,RECIPE BOX RETROSPOT,3,02/09/11,2.95,17757,United Kingdom,8.85
543542,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,6,02/09/11,2.10,16607,United Kingdom,12.6
543543,22722,SET OF 6 SPICE TINS PANTRY DESIGN,1,02/09/11,3.95,17843,United Kingdom,3.95
543555,22423,REGENCY CAKESTAND 3 TIER,4,02/10/11,12.75,17686,United Kingdom,51
543555,22961,JAM MAKING SET PRINTED,12,02/10/11,1.45,17686,United Kingdom,17.4
543565,22697,GREEN REGENCY TEACUP AND SAUCER,6,02/10/11,2.95,14431,United Kingdom,17.7
543565,22698,PINK REGENCY TEACUP AND SAUCER,6,02/10/11,2.95,14431,United Kingdom,17.7
543590,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,3,02/10/11,2.55,17377,United Kingdom,7.65
543594,22285,HANGING HEN ON NEST DECORATION,24,02/10/11,1.65,18093,United Kingdom,39.6
543596,21446,12 RED ROSE PEG PLACE SETTINGS,12,02/10/11,1.25,14898,United Kingdom,15
543597,21868,POTTING SHED TEA MUG,12,02/10/11,1.25,12857,United Kingdom,15
543597,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,02/10/11,2.95,12857,United Kingdom,17.7
543598,21165,BEWARE OF THE CAT METAL SIGN,12,02/10/11,1.69,18230,United Kingdom,20.28
543598,21911,GARDEN METAL SIGN,12,02/10/11,1.65,18230,United Kingdom,19.8
543626,21257,VICTORIAN SEWING BOX MEDIUM,2,02/10/11,7.95,15796,United Kingdom,15.9
543626,85150,LADIES & GENTLEMEN METAL SIGN,6,02/10/11,2.55,15796,United Kingdom,15.3
543631,15056P,EDWARDIAN PARASOL PINK,1,02/10/11,5.95,14081,United Kingdom,5.95
543631,22723,SET OF 6 HERB TINS SKETCHBOOK,2,02/10/11,3.95,14081,United Kingdom,7.9
543664,22726,ALARM CLOCK BAKELIKE GREEN,4,02/11/11,3.75,17705,United Kingdom,15
543736,84406B,CREAM CUPID HEARTS COAT HANGER,12,02/11/11,4.15,15044,United Kingdom,49.8
543736,22471,TV DINNER TRAY AIR HOSTESS,1,02/11/11,4.95,15044,United Kingdom,4.95
543737,84968F,SET OF 16 VINTAGE SKY BLUE CUTLERY,5,02/11/11,12.75,12477,Germany,63.75
543777,85099C,JUMBO BAG BAROQUE BLACK WHITE,3,02/11/11,1.95,15406,United Kingdom,5.85
543798,22241,GARLAND WOODEN HAPPY EASTER,2,13/02/11,1.25,15058,United Kingdom,2.5
543799,21928,JUMBO BAG SCANDINAVIAN PAISLEY,4,13/02/11,1.95,17236,United Kingdom,7.8
543800,21928,JUMBO BAG SCANDINAVIAN PAISLEY,8,13/02/11,1.95,17282,United Kingdom,15.6
543802,22960,JAM MAKING SET WITH JARS,1,13/02/11,4.25,13742,United Kingdom,4.25
543804,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,8,13/02/11,2.95,16434,United Kingdom,23.6
543805,22990,COTTON APRON PANTRY DESIGN,2,13/02/11,4.95,17050,United Kingdom,9.9
543809,21467,CHERRY CROCHET FOOD COVER,2,13/02/11,3.75,17095,United Kingdom,7.5
543815,21900,"KEY FOB , SHED",3,13/02/11,0.65,17255,United Kingdom,1.95
543821,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,6,14/02/11,2.95,17667,United Kingdom,17.7
543825,20681,PINK POLKADOT CHILDRENS UMBRELLA,2,14/02/11,3.25,16098,United Kingdom,6.5
543828,22662,LUNCH BAG DOLLY GIRL DESIGN,10,14/02/11,1.65,14156,EIRE,16.5
543828,21479,WHITE SKULL HOT WATER BOTTLE,4,14/02/11,3.75,14156,EIRE,15
543829,21239,PINK POLKADOT CUP,96,14/02/11,0.72,12939,United Kingdom,69.12
543832,21900,"KEY FOB , SHED",24,14/02/11,0.65,13381,United Kingdom,15.6
543900,22857,ASSORTED EASTER GIFT TAGS,12,14/02/11,0.85,12621,Germany,10.2
543911,21231,SWEETHEART CERAMIC TRINKET BOX,24,14/02/11,1.25,17829,United Arab Emirates,30
543911,85215,ASSORTED CHEESE FRIDGE MAGNETS,72,14/02/11,0.65,17829,United Arab Emirates,46.8
543915,20717,STRAWBERRY SHOPPER BAG,10,14/02/11,1.25,13717,United Kingdom,12.5
543923,22699,ROSES REGENCY TEACUP AND SAUCER,12,14/02/11,2.95,14644,United Kingdom,35.4
543973,21818,GLITTER HEART DECORATION,7,14/02/11,0.85,17571,United Kingdom,5.95
543973,22789,T-LIGHT HOLDER SWEETHEART HANGING,8,14/02/11,1.95,17571,United Kingdom,15.6
543973,85206A,CREAM FELT EASTER EGG BASKET,1,14/02/11,1.65,17571,United Kingdom,1.65
543975,90023,FILIGREE DIAMANTE EARRINGS,2,14/02/11,4.25,17231,United Kingdom,8.5
543975,90162C,ANT SILVER FUSCHIA BOUDICCA RING,2,14/02/11,2.95,17231,United Kingdom,5.9
543975,21507,"ELEPHANT, BIRTHDAY CARD,",12,14/02/11,0.42,17231,United Kingdom,5.04
543975,21714,CITRONELLA CANDLE GARDEN POT,3,14/02/11,1.25,17231,United Kingdom,3.75
543978,21250,SET OF SKULL WALL STICKERS,1,14/02/11,2.95,12867,United Kingdom,2.95
543979,85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,6,14/02/11,0.65,14606,United Kingdom,3.9
543979,37449,CERAMIC CAKE STAND + HANGING CAKES,1,14/02/11,9.95,14606,United Kingdom,9.95
543983,22933,BAKING MOULD EASTER EGG MILK CHOC,6,15/02/11,2.95,16979,United Kingdom,17.7
543989,21080,SET/20 RED RETROSPOT PAPER NAPKINS,192,15/02/11,0.72,12415,Australia,138.24
543994,21731,RED TOADSTOOL LED NIGHT LIGHT,144,15/02/11,1.45,12931,United Kingdom,208.8
543997,22614,PACK OF 12 SPACEBOY TISSUES,1,15/02/11,0.29,17348,United Kingdom,0.29
544042,22377,BOTTLE BAG RETROSPOT,1,15/02/11,2.10,14527,United Kingdom,2.1
544042,47566,PARTY BUNTING,1,15/02/11,4.95,14527,United Kingdom,4.95
544051,21931,JUMBO STORAGE BAG SUKI,10,15/02/11,1.95,16700,United Kingdom,19.5
544059,22230,JIGSAW TREE WITH WATERING CAN,3,15/02/11,0.85,14534,United Kingdom,2.55
544064,22913,RED COAT RACK PARIS FASHION,1,15/02/11,4.95,17114,United Kingdom,4.95
544074,82551,LAUNDRY 15C METAL SIGN,2,15/02/11,1.45,14156,EIRE,2.9
544074,84709B,PINK OVAL JEWELLED MIRROR,2,15/02/11,5.95,14156,EIRE,11.9
544087,21908,CHOCOLATE THIS WAY METAL SIGN,6,15/02/11,2.10,17530,United Kingdom,12.6
544090,22961,JAM MAKING SET PRINTED,12,16/02/11,1.45,13880,United Kingdom,17.4
544091,21670,BLUE SPOT CERAMIC DRAWER KNOB,12,16/02/11,1.25,14897,United Kingdom,15
544095,47566,PARTY BUNTING,4,16/02/11,4.95,16509,United Kingdom,19.8
544098,48116,DOORMAT MULTICOLOUR STRIPE,2,16/02/11,7.95,16019,United Kingdom,15.9
544106,71101E,STANDING FAIRY POLE SUPPORT,2,16/02/11,0.85,14530,United Kingdom,1.7
544150,22120,WELCOME WOODEN BLOCK LETTERS,3,16/02/11,9.95,14180,United Kingdom,29.85
544153,82552,WASHROOM METAL SIGN,2,16/02/11,1.45,15356,United Kingdom,2.9
544159,22193,RED DINER WALL CLOCK,2,16/02/11,8.50,14944,United Kingdom,17
544159,22502,PICNIC BASKET WICKER SMALL,4,16/02/11,5.95,14944,United Kingdom,23.8
544160,21454,PAINTED PINK RABBIT,48,16/02/11,0.85,16494,United Kingdom,40.8
544161,21754,HOME BUILDING BLOCK WORD,3,16/02/11,5.95,16875,United Kingdom,17.85
544167,22728,ALARM CLOCK BAKELIKE PINK,4,16/02/11,3.75,14755,United Kingdom,15
544177,84531B,BLUE KNITTED EGG COSY,3,16/02/11,1.95,13001,United Kingdom,5.85
544177,22284,HEN HOUSE DECORATION,12,16/02/11,1.65,13001,United Kingdom,19.8
544179,22267,EASTER DECORATION EGG BUNNY,12,16/02/11,1.25,17422,United Kingdom,15
544187,51014C,"FEATHER PEN,COAL BLACK",24,16/02/11,0.85,14107,United Kingdom,20.4
544203,20699,MOUSEY LONG LEGS SOFT TOY,6,17/02/11,2.55,12362,Belgium,15.3
544209,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,17/02/11,2.95,16235,United Kingdom,17.7
544278,22614,PACK OF 12 SPACEBOY TISSUES,24,17/02/11,0.29,15382,United Kingdom,6.96
544292,20719,WOODLAND CHARLOTTE BAG,10,17/02/11,0.85,16745,United Kingdom,8.5
544293,21982,PACK OF 12 SUKI TISSUES,12,17/02/11,0.29,17954,United Kingdom,3.48
544294,21756,BATH BUILDING BLOCK WORD,3,17/02/11,5.95,15601,United Kingdom,17.85
544303,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,17/02/11,2.95,18116,United Kingdom,11.8
544303,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,1,17/02/11,2.10,18116,United Kingdom,2.1
544306,22147,FELTCRAFT BUTTERFLY HEARTS,12,17/02/11,1.45,13085,United Kingdom,17.4
544307,23006,TRAVEL CARD WALLET FLOWER MEADOW,24,17/02/11,0.42,15903,United Kingdom,10.08
544316,22620,4 TRADITIONAL SPINNING TOPS,12,17/02/11,1.25,16556,United Kingdom,15
544332,22268,EASTER DECORATION SITTING BUNNY,24,17/02/11,0.85,17419,United Kingdom,20.4
544336,22858,EASTER TIN KEEPSAKE,1,17/02/11,1.65,13230,United Kingdom,1.65
544337,22384,LUNCH BAG PINK POLKADOT,10,18/02/11,1.65,13425,United Kingdom,16.5
544338,22617,BAKING SET SPACEBOY DESIGN,3,18/02/11,4.95,12852,United Kingdom,14.85
544339,22926,IVORY GIANT GARDEN THERMOMETER,4,18/02/11,5.95,15228,United Kingdom,23.8
544341,22776,SWEETHEART CAKESTAND 3 TIER,1,18/02/11,9.95,13012,United Kingdom,9.95
544349,22926,IVORY GIANT GARDEN THERMOMETER,2,18/02/11,5.95,16713,United Kingdom,11.9
544352,22894,TABLECLOTH RED APPLES DESIGN,2,18/02/11,9.95,15290,United Kingdom,19.9
544354,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,18/02/11,0.85,13489,United Kingdom,10.2
544355,22898,CHILDRENS APRON APPLES DESIGN,8,18/02/11,1.95,12714,France,15.6
544368,21563,RED HEART SHAPE LOVE BUCKET,1,18/02/11,2.95,14057,United Kingdom,2.95
544390,21460,GREEN EASTER EGG HUNT START POST,6,18/02/11,1.95,14911,EIRE,11.7
544392,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,72,18/02/11,3.75,14680,United Kingdom,270
544398,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,72,18/02/11,1.25,15311,United Kingdom,90
544406,22918,HERB MARKER PARSLEY,5,18/02/11,0.65,16726,United Kingdom,3.25
544409,22638,SET OF 4 NAPKIN CHARMS CROWNS,6,18/02/11,2.55,16265,United Kingdom,15.3
544409,22604,SET OF 4 NAPKIN CHARMS CUTLERY,12,18/02/11,2.55,16265,United Kingdom,30.6
544409,22088,PAPER BUNTING COLOURED LACE,12,18/02/11,2.95,16265,United Kingdom,35.4
544411,22055,MINI CAKE STAND HANGING STRAWBERY,8,18/02/11,1.65,13799,United Kingdom,13.2
544448,47567B,TEA TIME KITCHEN APRON,2,20/02/11,5.95,14878,United Kingdom,11.9
544449,22934,BAKING MOULD EASTER EGG WHITE CHOC,3,20/02/11,2.95,16115,United Kingdom,8.85
544449,22198,LARGE POPCORN HOLDER,5,20/02/11,1.65,16115,United Kingdom,8.25
544450,21743,STAR PORTABLE TABLE LIGHT,4,20/02/11,2.95,17811,United Kingdom,11.8
544450,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,5,20/02/11,2.95,17811,United Kingdom,14.75
544450,22203,MILK PAN RED RETROSPOT,5,20/02/11,3.75,17811,United Kingdom,18.75
544450,22669,RED BABY BUNTING,5,20/02/11,2.95,17811,United Kingdom,14.75
544450,22896,PEG BAG APPLES DESIGN,1,20/02/11,2.55,17811,United Kingdom,2.55
544454,21818,GLITTER HEART DECORATION,36,20/02/11,0.85,13301,United Kingdom,30.6
544454,21205,MULTICOLOUR 3D BALLS GARLAND,4,20/02/11,2.55,13301,United Kingdom,10.2
544460,22659,LUNCH BOX I LOVE LONDON,1,20/02/11,1.95,16931,United Kingdom,1.95
544460,22664,TOY TIDY DOLLY GIRL DESIGN,1,20/02/11,2.10,16931,United Kingdom,2.1
544461,82552,WASHROOM METAL SIGN,24,20/02/11,1.45,13744,United Kingdom,34.8
544461,22675,FRENCH KITCHEN SIGN BLUE METAL,24,20/02/11,1.25,13744,United Kingdom,30
544461,22420,LIPSTICK PEN BABY PINK,50,20/02/11,0.42,13744,United Kingdom,21
544462,22978,PANTRY ROLLING PIN,5,20/02/11,3.75,17050,United Kingdom,18.75
544462,22908,PACK OF 20 NAPKINS RED APPLES,4,20/02/11,0.85,17050,United Kingdom,3.4
544463,22423,REGENCY CAKESTAND 3 TIER,1,20/02/11,12.75,12988,United Kingdom,12.75
544464,84462,3 PINK HEN+CHICKS IN BASKET,3,20/02/11,1.25,17323,United Kingdom,3.75
544465,20829,GLITTER HANGING BUTTERFLY STRING,1,20/02/11,2.10,13168,United Kingdom,2.1
544465,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,6,20/02/11,1.25,13168,United Kingdom,7.5
544466,85040A,S/4 PINK FLOWER CANDLES IN BOWL,2,20/02/11,1.65,14606,United Kingdom,3.3
544476,22223,CAKE PLATE LOVEBIRD PINK,1,21/02/11,4.95,14796,United Kingdom,4.95
544476,22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,1,21/02/11,1.25,14796,United Kingdom,1.25
544483,22349,DOG BOWL CHASING BALL DESIGN,6,21/02/11,3.75,12524,Germany,22.5
544495,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,12,21/02/11,0.85,12766,Portugal,10.2
544568,22045,SPACEBOY GIFT WRAP,25,21/02/11,0.42,15065,United Kingdom,10.5
544569,22747,POPPY'S PLAYHOUSE BATHROOM,5,21/02/11,2.10,16980,United Kingdom,10.5
544571,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,12,21/02/11,2.10,15146,United Kingdom,25.2
544571,22538,MINI JIGSAW GO TO THE FAIR,24,21/02/11,0.42,15146,United Kingdom,10.08
544586,21161,KEEP OUT BOYS DOOR HANGER,2,21/02/11,1.45,17338,United Kingdom,2.9
544591,22625,RED KITCHEN SCALES,2,21/02/11,8.50,13044,United Kingdom,17
544591,22927,GREEN GIANT GARDEN THERMOMETER,2,21/02/11,5.95,13044,United Kingdom,11.9
544597,21204,DAISIES HONEYCOMB GARLAND,1,21/02/11,1.65,16014,United Kingdom,1.65
544610,22990,COTTON APRON PANTRY DESIGN,4,22/02/11,4.95,16912,United Kingdom,19.8
